Model,DPO4104
Firmware Version,2.48

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-10,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,0.1
Label,,
TIME,CH1,CH2
5.21820e-06,0.00471875,-0.00090625
5.21840e-06,0.0049375,-0.000921875
5.21860e-06,0.00478125,-0.000921875
5.21880e-06,0.0045,-0.00115625
5.21900e-06,0.00478125,-0.000921875
5.21920e-06,0.00510937,-0.00109375
5.21940e-06,0.00457813,-0.000953125
5.21960e-06,0.00503125,-0.00084375
5.21980e-06,0.00479688,-0.0010625
5.22000e-06,0.00545313,-0.000828125
5.22020e-06,0.00454688,-0.00121875
5.22040e-06,0.004875,-0.00101562
5.22060e-06,0.00484375,-0.0010625
5.22080e-06,0.00473437,-0.00134375
5.22100e-06,0.00489063,-0.0013125
5.22120e-06,0.00479688,-0.001375
5.22140e-06,0.00479688,-0.00103125
5.22160e-06,0.0048125,-0.00121875
5.22180e-06,0.00453125,-0.0020625
5.22200e-06,0.00517188,-0.000984375
5.22220e-06,0.00553125,-0.000953125
5.22240e-06,0.00471875,-0.00128125
5.22260e-06,0.00476563,-0.00101562
5.22280e-06,0.005,-0.00115625
5.22300e-06,0.00520313,-0.000703125
5.22320e-06,0.00459375,-0.00132812
5.22340e-06,0.00534375,-0.00132812
5.22360e-06,0.00460937,-0.00145312
5.22380e-06,0.00492188,-0.00110937
5.22400e-06,0.00475,-0.00096875
5.22420e-06,0.00490625,-0.00104687
5.22440e-06,0.00514063,-0.00120312
5.22460e-06,0.00492188,-0.0005625
5.22480e-06,0.00489063,-0.001
5.22500e-06,0.0046875,-0.00128125
5.22520e-06,0.00440625,-0.00154687
5.22540e-06,0.00507813,-0.00107812
5.22560e-06,0.0050625,-0.00117187
5.22580e-06,0.00448437,-0.00114062
5.22600e-06,0.00496875,-0.00096875
5.22620e-06,0.00473437,-0.0013125
5.22640e-06,0.0055,-0.00101562
5.22660e-06,0.004375,-0.00139062
5.22680e-06,0.00476563,-0.00115625
5.22700e-06,0.00475,-0.00145312
5.22720e-06,0.00459375,-0.00120312
5.22740e-06,0.00490625,-0.00145312
5.22760e-06,0.00482813,-0.001125
5.22780e-06,0.004875,-0.00114062
5.22800e-06,0.004875,-0.00134375
5.22820e-06,0.0045625,-0.002
5.22840e-06,0.00520313,-0.00129687
5.22860e-06,0.00564063,-0.00114062
5.22880e-06,0.004625,-0.00139062
5.22900e-06,0.00467188,-0.000984375
5.22920e-06,0.00482813,-0.0014375
5.22940e-06,0.00490625,-0.000921875
5.22960e-06,0.00471875,-0.00134375
5.22980e-06,0.00510937,-0.00114062
5.23000e-06,0.00451563,-0.00159375
5.23020e-06,0.0048125,-0.00121875
5.23040e-06,0.00498437,-0.00114062
5.23060e-06,0.00479688,-0.00114062
5.23080e-06,0.00514063,-0.00103125
5.23100e-06,0.00479688,-0.000921875
5.23120e-06,0.00504688,-0.001125
5.23140e-06,0.0048125,-0.0011875
5.23160e-06,0.00464063,-0.00117187
5.23180e-06,0.00464063,-0.00129687
5.23200e-06,0.0046875,-0.00134375
5.23220e-06,0.00451563,-0.00139062
5.23240e-06,0.0046875,-0.00117187
5.23260e-06,0.00473437,-0.0015
5.23280e-06,0.00546875,-0.000984375
5.23300e-06,0.00454688,-0.00135937
5.23320e-06,0.004625,-0.00110937
5.23340e-06,0.00453125,-0.0014375
5.23360e-06,0.00464063,-0.00121875
5.23380e-06,0.00467188,-0.00154687
5.23400e-06,0.004375,-0.00117187
5.23420e-06,0.00451563,-0.00114062
5.23440e-06,0.00490625,-0.0014375
5.23460e-06,0.004375,-0.00203125
5.23480e-06,0.00496875,-0.00109375
5.23500e-06,0.00528125,-0.0008125
5.23520e-06,0.00471875,-0.001625
5.23540e-06,0.00471875,-0.00157812
5.23560e-06,0.00479688,-0.001375
5.23580e-06,0.00454688,-0.00090625
5.23600e-06,0.00473437,-0.00157812
5.23620e-06,0.0050625,-0.0013125
5.23640e-06,0.00453125,-0.00178125
5.23660e-06,0.00467188,-0.00182812
5.23680e-06,0.00460937,-0.0011875
5.23700e-06,0.004625,-0.00134375
5.23720e-06,0.00454688,-0.0013125
5.23740e-06,0.00451563,-0.000984375
5.23760e-06,0.00482813,-0.00128125
5.23780e-06,0.00457813,-0.001375
5.23800e-06,0.00457813,-0.00145312
5.23820e-06,0.00478125,-0.00142187
5.23840e-06,0.00479688,-0.0013125
5.23860e-06,0.00439063,-0.00120312
5.23880e-06,0.00475,-0.000953125
5.23900e-06,0.00451563,-0.001375
5.23920e-06,0.00479688,-0.000984375
5.23940e-06,0.00439063,-0.00132812
5.23960e-06,0.004625,-0.00126562
5.23980e-06,0.00464063,-0.00142187
5.24000e-06,0.0045625,-0.001375
5.24020e-06,0.00459375,-0.00157812
5.24040e-06,0.00464063,-0.0013125
5.24060e-06,0.00467188,-0.00107812
5.24080e-06,0.00490625,-0.00159375
5.24100e-06,0.00439063,-0.0020625
5.24120e-06,0.00495313,-0.00123437
5.24140e-06,0.00509375,-0.000984375
5.24160e-06,0.00453125,-0.00160937
5.24180e-06,0.00457813,-0.00123437
5.24200e-06,0.00451563,-0.00145312
5.24220e-06,0.00479688,-0.00075
5.24240e-06,0.0044375,-0.00134375
5.24260e-06,0.00439063,-0.00117187
5.24280e-06,0.00434375,-0.001625
5.24300e-06,0.0045,-0.00104687
5.24320e-06,0.00467188,-0.00109375
5.24340e-06,0.00459375,-0.00146875
5.24360e-06,0.00471875,-0.00120312
5.24380e-06,0.00476563,-0.0008125
5.24400e-06,0.00489063,-0.00148437
5.24420e-06,0.00475,-0.001375
5.24440e-06,0.00465625,-0.00171875
5.24460e-06,0.00457813,-0.00145312
5.24480e-06,0.004875,-0.00129687
5.24500e-06,0.00434375,-0.00139062
5.24520e-06,0.00473437,-0.001125
5.24540e-06,0.0045625,-0.0015
5.24560e-06,0.00432813,-0.00117187
5.24580e-06,0.00425,-0.00121875
5.24600e-06,0.00423437,-0.00139062
5.24620e-06,0.0045,-0.00121875
5.24640e-06,0.0045,-0.00117187
5.24660e-06,0.00475,-0.001375
5.24680e-06,0.0044375,-0.00096875
5.24700e-06,0.00465625,-0.00109375
5.24720e-06,0.0048125,-0.00126562
5.24740e-06,0.00440625,-0.00223437
5.24760e-06,0.005,-0.0010625
5.24780e-06,0.00503125,-0.000765625
5.24800e-06,0.00454688,-0.00115625
5.24820e-06,0.00442188,-0.00114062
5.24840e-06,0.00471875,-0.00129687
5.24860e-06,0.0044375,-0.000921875
5.24880e-06,0.00479688,-0.00148437
5.24900e-06,0.00510937,-0.00126562
5.24920e-06,0.0044375,-0.0015
5.24940e-06,0.00425,-0.0014375
5.24960e-06,0.00453125,-0.00096875
5.24980e-06,0.00446875,-0.00110937
5.25000e-06,0.00471875,-0.00121875
5.25020e-06,0.00434375,-0.0010625
5.25040e-06,0.004625,-0.0013125
5.25060e-06,0.00425,-0.00132812
5.25080e-06,0.00434375,-0.0015
5.25100e-06,0.00470313,-0.00142187
5.25120e-06,0.00475,-0.00121875
5.25140e-06,0.00428125,-0.001375
5.25160e-06,0.00454688,-0.0010625
5.25180e-06,0.00453125,-0.00146875
5.25200e-06,0.00460937,-0.00110937
5.25220e-06,0.00432813,-0.00125
5.25240e-06,0.00446875,-0.0011875
5.25260e-06,0.0045625,-0.00145312
5.25280e-06,0.00446875,-0.0011875
5.25300e-06,0.00471875,-0.00146875
5.25320e-06,0.00440625,-0.0013125
5.25340e-06,0.00482813,-0.00117187
5.25360e-06,0.00489063,-0.00139062
5.25380e-06,0.00440625,-0.00215625
5.25400e-06,0.00498437,-0.00101562
5.25420e-06,0.00495313,-0.00096875
5.25440e-06,0.0045625,-0.0015
5.25460e-06,0.00453125,-0.00148437
5.25480e-06,0.0046875,-0.00157812
5.25500e-06,0.0045,-0.00114062
5.25520e-06,0.004625,-0.00165625
5.25540e-06,0.00440625,-0.001375
5.25560e-06,0.00432813,-0.00140625
5.25580e-06,0.00446875,-0.00120312
5.25600e-06,0.0048125,-0.00123437
5.25620e-06,0.00465625,-0.00151562
5.25640e-06,0.00471875,-0.0014375
5.25660e-06,0.00453125,-0.00107812
5.25680e-06,0.0046875,-0.0013125
5.25700e-06,0.00439063,-0.00104687
5.25720e-06,0.00434375,-0.00153125
5.25740e-06,0.004625,-0.0013125
5.25760e-06,0.00475,-0.00115625
5.25780e-06,0.00439063,-0.0014375
5.25800e-06,0.00442188,-0.00090625
5.25820e-06,0.00453125,-0.00120312
5.25840e-06,0.00498437,-0.000921875
5.25860e-06,0.00460937,-0.001375
5.25880e-06,0.0045,-0.00140625
5.25900e-06,0.00439063,-0.00160937
5.25920e-06,0.0044375,-0.00128125
5.25940e-06,0.00478125,-0.00160937
5.25960e-06,0.00459375,-0.0015625
5.25980e-06,0.00489063,-0.00103125
5.26000e-06,0.004875,-0.00125
5.26020e-06,0.00429688,-0.00189062
5.26040e-06,0.00496875,-0.000828125
5.26060e-06,0.00525,-0.001
5.26080e-06,0.00445313,-0.00154687
5.26100e-06,0.0045,-0.00139062
5.26120e-06,0.00459375,-0.00135937
5.26140e-06,0.00465625,-0.00101562
5.26160e-06,0.00459375,-0.00151562
5.26180e-06,0.00460937,-0.001125
5.26200e-06,0.00448437,-0.0013125
5.26220e-06,0.00442188,-0.000953125
5.26240e-06,0.00454688,-0.000703125
5.26260e-06,0.00457813,-0.00125
5.26280e-06,0.00457813,-0.00110937
5.26300e-06,0.00435937,-0.000953125
5.26320e-06,0.00475,-0.00134375
5.26340e-06,0.00451563,-0.00123437
5.26360e-06,0.00417188,-0.00159375
5.26380e-06,0.00453125,-0.001125
5.26400e-06,0.0049375,-0.00123437
5.26420e-06,0.00426563,-0.0014375
5.26440e-06,0.00451563,-0.00115625
5.26460e-06,0.00432813,-0.00154687
5.26480e-06,0.00464063,-0.00103125
5.26500e-06,0.0043125,-0.00126562
5.26520e-06,0.00429688,-0.00115625
5.26540e-06,0.00440625,-0.00153125
5.26560e-06,0.00445313,-0.00121875
5.26580e-06,0.00476563,-0.0014375
5.26600e-06,0.00453125,-0.001375
5.26620e-06,0.004625,-0.000890625
5.26640e-06,0.00490625,-0.00128125
5.26660e-06,0.00420313,-0.00214062
5.26680e-06,0.00484375,-0.001
5.26700e-06,0.004875,-0.00059375
5.26720e-06,0.00434375,-0.0014375
5.26740e-06,0.0044375,-0.00146875
5.26760e-06,0.0045625,-0.00139062
5.26780e-06,0.00451563,-0.000921875
5.26800e-06,0.00445313,-0.00153125
5.26820e-06,0.00484375,-0.00101562
5.26840e-06,0.00442188,-0.00145312
5.26860e-06,0.00446875,-0.001375
5.26880e-06,0.00464063,-0.0008125
5.26900e-06,0.00446875,-0.000984375
5.26920e-06,0.00460937,-0.00110937
5.26940e-06,0.00464063,-0.00075
5.26960e-06,0.004625,-0.00128125
5.26980e-06,0.0043125,-0.00121875
5.27000e-06,0.0045,-0.00148437
5.27020e-06,0.00467188,-0.0008125
5.27040e-06,0.0049375,-0.0010625
5.27060e-06,0.0043125,-0.00134375
5.27080e-06,0.00439063,-0.00107812
5.27100e-06,0.00459375,-0.00103125
5.27120e-06,0.00451563,-0.00101562
5.27140e-06,0.00448437,-0.00135937
5.27160e-06,0.00432813,-0.00115625
5.27180e-06,0.00451563,-0.001375
5.27200e-06,0.00457813,-0.00139062
5.27220e-06,0.00454688,-0.00140625
5.27240e-06,0.004375,-0.00132812
5.27260e-06,0.00478125,-0.00110937
5.27280e-06,0.00476563,-0.0013125
5.27300e-06,0.00446875,-0.00195312
5.27320e-06,0.0050625,-0.000671875
5.27340e-06,0.00476563,-0.0005
5.27360e-06,0.00460937,-0.001375
5.27380e-06,0.00439063,-0.0011875
5.27400e-06,0.00445313,-0.001125
5.27420e-06,0.00451563,-0.000796875
5.27440e-06,0.00457813,-0.00117187
5.27460e-06,0.00484375,-0.0011875
5.27480e-06,0.00445313,-0.0011875
5.27500e-06,0.00445313,-0.00120312
5.27520e-06,0.00464063,-0.000734375
5.27540e-06,0.00464063,-0.00115625
5.27560e-06,0.0045,-0.000640625
5.27580e-06,0.0045625,-0.000671875
5.27600e-06,0.00476563,-0.00096875
5.27620e-06,0.00453125,-0.001
5.27640e-06,0.00414063,-0.00139062
5.27660e-06,0.00448437,-0.000765625
5.27680e-06,0.00467188,-0.001125
5.27700e-06,0.00434375,-0.00117187
5.27720e-06,0.00445313,-0.00096875
5.27740e-06,0.004375,-0.00107812
5.27760e-06,0.00484375,-0.000859375
5.27780e-06,0.00464063,-0.00114062
5.27800e-06,0.00440625,-0.00090625
5.27820e-06,0.0044375,-0.000984375
5.27840e-06,0.00453125,-0.0011875
5.27860e-06,0.00476563,-0.00146875
5.27880e-06,0.004625,-0.0008125
5.27900e-06,0.00467188,-0.00103125
5.27920e-06,0.00459375,-0.00123437
5.27940e-06,0.00423437,-0.00190625
5.27960e-06,0.00515625,-0.00059375
5.27980e-06,0.00484375,-0.000390625
5.28000e-06,0.00445313,-0.00110937
5.28020e-06,0.0044375,-0.0008125
5.28040e-06,0.00459375,-0.000875
5.28060e-06,0.0045,-0.0008125
5.28080e-06,0.00460937,-0.00114062
5.28100e-06,0.00475,-0.001125
5.28120e-06,0.004625,-0.00110937
5.28140e-06,0.004375,-0.0010625
5.28160e-06,0.00457813,-0.001
5.28180e-06,0.0044375,-0.00107812
5.28200e-06,0.00465625,-0.00101562
5.28220e-06,0.00454688,-0.000765625
5.28240e-06,0.00482813,-0.00132812
5.28260e-06,0.00467188,-0.00103125
5.28280e-06,0.00426563,-0.00128125
5.28300e-06,0.00467188,-0.000765625
5.28320e-06,0.00485937,-0.0010625
5.28340e-06,0.00432813,-0.00121875
5.28360e-06,0.00445313,-0.00103125
5.28380e-06,0.0045,-0.00126562
5.28400e-06,0.0044375,-0.000828125
5.28420e-06,0.0041875,-0.00109375
5.28440e-06,0.0045,-0.000984375
5.28460e-06,0.0045625,-0.000921875
5.28480e-06,0.00435937,-0.00117187
5.28500e-06,0.0045,-0.00110937
5.28520e-06,0.00445313,-0.00096875
5.28540e-06,0.00467188,-0.00109375
5.28560e-06,0.005,-0.00125
5.28580e-06,0.00440625,-0.00185937
5.28600e-06,0.00490625,-0.000828125
5.28620e-06,0.00503125,-0.000546875
5.28640e-06,0.00470313,-0.00125
5.28660e-06,0.004375,-0.00084375
5.28680e-06,0.00457813,-0.00107812
5.28700e-06,0.00457813,-0.000828125
5.28720e-06,0.00453125,-0.001125
5.28740e-06,0.00460937,-0.00103125
5.28760e-06,0.00460937,-0.00115625
5.28780e-06,0.0045,-0.00128125
5.28800e-06,0.00459375,-0.00075
5.28820e-06,0.00457813,-0.00078125
5.28840e-06,0.00482813,-0.0008125
5.28860e-06,0.00475,-0.000703125
5.28880e-06,0.00478125,-0.00109375
5.28900e-06,0.00475,-0.000796875
5.28920e-06,0.00448437,-0.00139062
5.28940e-06,0.0045625,-0.00084375
5.28960e-06,0.004875,-0.000984375
5.28980e-06,0.00434375,-0.00110937
5.29000e-06,0.00435937,-0.000953125
5.29020e-06,0.0045,-0.00101562
5.29040e-06,0.0048125,-0.0009375
5.29060e-06,0.00451563,-0.001
5.29080e-06,0.00435937,-0.000828125
5.29100e-06,0.00465625,-0.000828125
5.29120e-06,0.00454688,-0.00126562
5.29140e-06,0.00504688,-0.00139062
5.29160e-06,0.00465625,-0.000703125
5.29180e-06,0.00464063,-0.000828125
5.29200e-06,0.004875,-0.0013125
5.29220e-06,0.00434375,-0.00153125
5.29240e-06,0.00507813,-0.000671875
5.29260e-06,0.00495313,-0.000453125
5.29280e-06,0.00467188,-0.0010625
5.29300e-06,0.00454688,-0.000875
5.29320e-06,0.00495313,-0.000859375
5.29340e-06,0.00457813,-0.000546875
5.29360e-06,0.00465625,-0.00115625
5.29380e-06,0.00454688,-0.000953125
5.29400e-06,0.00451563,-0.000921875
5.29420e-06,0.004375,-0.001125
5.29440e-06,0.00473437,-0.000609375
5.29460e-06,0.00454688,-0.000859375
5.29480e-06,0.0046875,-0.000921875
5.29500e-06,0.00467188,-0.0005
5.29520e-06,0.0048125,-0.001
5.29540e-06,0.0049375,-0.00075
5.29560e-06,0.00428125,-0.001
5.29580e-06,0.00471875,-0.000578125
5.29600e-06,0.0048125,-0.000875
5.29620e-06,0.00435937,-0.000921875
5.29640e-06,0.0044375,-0.000828125
5.29660e-06,0.004625,-0.00090625
5.29680e-06,0.00470313,-0.00078125
5.29700e-06,0.00442188,-0.00109375
5.29720e-06,0.0044375,-0.000796875
5.29740e-06,0.00454688,-0.000875
5.29760e-06,0.00448437,-0.00103125
5.29780e-06,0.00453125,-0.0008125
5.29800e-06,0.00464063,-0.000609375
5.29820e-06,0.0046875,-0.00078125
5.29840e-06,0.00504688,-0.000984375
5.29860e-06,0.00434375,-0.00139062
5.29880e-06,0.00504688,-0.000703125
5.29900e-06,0.00525,-0.000453125
5.29920e-06,0.00478125,-0.000828125
5.29940e-06,0.00479688,-0.00071875
5.29960e-06,0.00484375,-0.000703125
5.29980e-06,0.00484375,-0.0006875
5.30000e-06,0.00476563,-0.00120312
5.30020e-06,0.00510937,-0.00078125
5.30040e-06,0.00460937,-0.00078125
5.30060e-06,0.00459375,-0.00096875
5.30080e-06,0.00465625,-0.000546875
5.30100e-06,0.0046875,-0.000734375
5.30120e-06,0.00482813,-0.00059375
5.30140e-06,0.0045625,-0.000390625
5.30160e-06,0.00484375,-0.00109375
5.30180e-06,0.0045625,-0.00071875
5.30200e-06,0.00432813,-0.0008125
5.30220e-06,0.00467188,-0.000484375
5.30240e-06,0.00485937,-0.00071875
5.30260e-06,0.0045,-0.000828125
5.30280e-06,0.00490625,-0.00075
5.30300e-06,0.00460937,-0.000578125
5.30320e-06,0.00484375,-0.000921875
5.30340e-06,0.00429688,-0.000703125
5.30360e-06,0.00442188,-0.00090625
5.30380e-06,0.00446875,-0.00084375
5.30400e-06,0.00440625,-0.0011875
5.30420e-06,0.00482813,-0.000703125
5.30440e-06,0.00496875,-0.00040625
5.30460e-06,0.00484375,-0.000359375
5.30480e-06,0.00515625,-0.00103125
5.30500e-06,0.0044375,-0.000984375
5.30520e-06,0.00521875,-0.000546875
5.30540e-06,0.00510937,-0.00040625
5.30560e-06,0.00460937,-0.00075
5.30580e-06,0.00451563,-0.000734375
5.30600e-06,0.00489063,-0.000765625
5.30620e-06,0.00509375,-0.000390625
5.30640e-06,0.00457813,-0.000875
5.30660e-06,0.00529688,-0.000625
5.30680e-06,0.00473437,-0.0005625
5.30700e-06,0.00473437,-0.00084375
5.30720e-06,0.00464063,-0.0005
5.30740e-06,0.00464063,-0.000671875
5.30760e-06,0.004875,-0.000578125
5.30780e-06,0.00464063,-0.000359375
5.30800e-06,0.00482813,-0.000734375
5.30820e-06,0.0045625,-0.000703125
5.30840e-06,0.004375,-0.000921875
5.30860e-06,0.00475,-0.000546875
5.30880e-06,0.00479688,-0.00075
5.30900e-06,0.00434375,-0.000578125
5.30920e-06,0.00470313,-0.000796875
5.30940e-06,0.00442188,-0.0005625
5.30960e-06,0.00467188,-0.0008125
5.30980e-06,0.00446875,-0.000671875
5.31000e-06,0.00445313,-0.00065625
5.31020e-06,0.00473437,-0.00104687
5.31040e-06,0.00446875,-0.00117187
5.31060e-06,0.00482813,-0.00071875
5.31080e-06,0.00479688,-0.000640625
5.31100e-06,0.00454688,-0.0005625
5.31120e-06,0.00507813,-0.00115625
5.31140e-06,0.00446875,-0.00096875
5.31160e-06,0.00515625,-0.000328125
5.31180e-06,0.00534375,-0.000359375
5.31200e-06,0.00475,-0.00078125
5.31220e-06,0.00460937,-0.000859375
5.31240e-06,0.0049375,-0.00084375
5.31260e-06,0.00484375,-0.000375
5.31280e-06,0.00464063,-0.000859375
5.31300e-06,0.005125,-0.000796875
5.31320e-06,0.00457813,-0.0004375
5.31340e-06,0.00467188,-0.00075
5.31360e-06,0.00465625,-0.000578125
5.31380e-06,0.00460937,-0.00078125
5.31400e-06,0.00517188,-0.0005625
5.31420e-06,0.00475,-0.000453125
5.31440e-06,0.00492188,-0.001
5.31460e-06,0.004875,-0.000625
5.31480e-06,0.00470313,-0.00078125
5.31500e-06,0.004625,-0.000515625
5.31520e-06,0.00470313,-0.0006875
5.31540e-06,0.00446875,-0.000515625
5.31560e-06,0.00503125,-0.00078125
5.31580e-06,0.00454688,-0.00078125
5.31600e-06,0.00482813,-0.000671875
5.31620e-06,0.00446875,-0.00084375
5.31640e-06,0.00464063,-0.000578125
5.31660e-06,0.00470313,-0.00059375
5.31680e-06,0.00459375,-0.00096875
5.31700e-06,0.00492188,-0.00065625
5.31720e-06,0.00482813,-0.000625
5.31740e-06,0.00467188,-0.00059375
5.31760e-06,0.00503125,-0.00084375
5.31780e-06,0.0045,-0.000796875
5.31800e-06,0.00532813,-0.00065625
5.31820e-06,0.0055,-0.00040625
5.31840e-06,0.00478125,-0.0008125
5.31860e-06,0.00470313,-0.0006875
5.31880e-06,0.004875,-0.0006875
5.31900e-06,0.00470313,-0.000359375
5.31920e-06,0.00470313,-0.00084375
5.31940e-06,0.005125,-0.00065625
5.31960e-06,0.00454688,-0.000546875
5.31980e-06,0.00490625,-0.001
5.32000e-06,0.00470313,-0.000515625
5.32020e-06,0.00473437,-0.00059375
5.32040e-06,0.00514063,-0.00059375
5.32060e-06,0.00484375,-0.0004375
5.32080e-06,0.00495313,-0.00090625
5.32100e-06,0.00495313,-0.00053125
5.32120e-06,0.00467188,-0.0008125
5.32140e-06,0.0048125,-0.00053125
5.32160e-06,0.00490625,-0.000796875
5.32180e-06,0.00464063,-0.0004375
5.32200e-06,0.00479688,-0.00071875
5.32220e-06,0.00467188,-0.000421875
5.32240e-06,0.00521875,-0.00065625
5.32260e-06,0.00448437,-0.00075
5.32280e-06,0.00442188,-0.000796875
5.32300e-06,0.00465625,-0.000640625
5.32320e-06,0.00440625,-0.000890625
5.32340e-06,0.00492188,-0.000453125
5.32360e-06,0.00496875,-0.0005
5.32380e-06,0.00465625,-0.00065625
5.32400e-06,0.00484375,-0.00096875
5.32420e-06,0.00475,-0.00084375
5.32440e-06,0.0051875,-0.00015625
5.32460e-06,0.00542188,-0.000140625
5.32480e-06,0.004875,-0.000765625
5.32500e-06,0.00467188,-0.0006875
5.32520e-06,0.00501563,-0.00046875
5.32540e-06,0.00465625,-0.00034375
5.32560e-06,0.00470313,-0.000828125
5.32580e-06,0.00514063,-0.000609375
5.32600e-06,0.00473437,-0.000609375
5.32620e-06,0.00476563,-0.000609375
5.32640e-06,0.00496875,-0.00034375
5.32660e-06,0.0046875,-0.0004375
5.32680e-06,0.0049375,-0.000484375
5.32700e-06,0.00448437,-0.000296875
5.32720e-06,0.00492188,-0.000921875
5.32740e-06,0.00467188,-0.000453125
5.32760e-06,0.00465625,-0.000828125
5.32780e-06,0.0049375,-0.00021875
5.32800e-06,0.0050625,-0.000609375
5.32820e-06,0.00465625,-0.00046875
5.32840e-06,0.00515625,-0.000625
5.32860e-06,0.00448437,-0.000578125
5.32880e-06,0.00501563,-0.000625
5.32900e-06,0.00451563,-0.000609375
5.32920e-06,0.00489063,-0.0006875
5.32940e-06,0.00465625,-0.000515625
5.32960e-06,0.00457813,-0.00078125
5.32980e-06,0.00496875,-0.00040625
5.33000e-06,0.00495313,-0.0001875
5.33020e-06,0.00464063,-0.000515625
5.33040e-06,0.00489063,-0.00096875
5.33060e-06,0.00467188,-0.000375
5.33080e-06,0.00528125,-0.000375
5.33100e-06,0.0051875,-0.00021875
5.33120e-06,0.00492188,-0.00053125
5.33140e-06,0.00482813,-0.000359375
5.33160e-06,0.00489063,-0.000578125
5.33180e-06,0.00501563,-0.00053125
5.33200e-06,0.00471875,-0.0005
5.33220e-06,0.00528125,-0.00053125
5.33240e-06,0.00478125,-0.0005625
5.33260e-06,0.00471875,-0.000765625
5.33280e-06,0.00492188,-0.0003125
5.33300e-06,0.00485937,-0.000484375
5.33320e-06,0.00509375,-0.000265625
5.33340e-06,0.00451563,-0.000375
5.33360e-06,0.00476563,-0.000703125
5.33380e-06,0.00490625,-0.000546875
5.33400e-06,0.00457813,-0.00075
5.33420e-06,0.00482813,-0.0001875
5.33440e-06,0.00509375,-0.0005
5.33460e-06,0.00446875,-0.00053125
5.33480e-06,0.00484375,-0.000609375
5.33500e-06,0.00445313,-0.000328125
5.33520e-06,0.00496875,-0.000765625
5.33540e-06,0.00454688,-0.00059375
5.33560e-06,0.00496875,-0.00059375
5.33580e-06,0.004875,-0.00065625
5.33600e-06,0.0046875,-0.000625
5.33620e-06,0.00521875,-0.000546875
5.33640e-06,0.00501563,-0.0004375
5.33660e-06,0.00476563,-0.000578125
5.33680e-06,0.00514063,-0.000875
5.33700e-06,0.00471875,-0.000421875
5.33720e-06,0.005125,-0.00025
5.33740e-06,0.00557813,-0.000234375
5.33760e-06,0.00473437,-0.000734375
5.33780e-06,0.00478125,-0.000609375
5.33800e-06,0.00495313,-0.000453125
5.33820e-06,0.00479688,-0.000390625
5.33840e-06,0.00479688,-0.00065625
5.33860e-06,0.00501563,-0.000765625
5.33880e-06,0.00484375,-0.000984375
5.33900e-06,0.0048125,-0.00071875
5.33920e-06,0.00489063,-0.000328125
5.33940e-06,0.00482813,-0.000625
5.33960e-06,0.00496875,-0.0006875
5.33980e-06,0.00484375,-0.000234375
5.34000e-06,0.00498437,-0.000765625
5.34020e-06,0.00520313,-0.000640625
5.34040e-06,0.00492188,-0.000484375
5.34060e-06,0.00478125,-0.00053125
5.34080e-06,0.00534375,-0.000625
