Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,1
Label,,,
TIME,CH1,CH2,CH3
-9.76520e-06,0.00520313,9.375e-05,0.816875
-9.76500e-06,0.00478125,-0.000171875,0.818437
-9.76480e-06,0.0055,0.000453125,0.817812
-9.76460e-06,0.00496875,-9.375e-05,0.814688
-9.76440e-06,0.00467187,-0.000390625,0.810625
-9.76420e-06,0.005,-0.00021875,0.816719
-9.76400e-06,0.00553125,0.000796875,0.819531
-9.76380e-06,0.00498437,0.00025,0.819063
-9.76360e-06,0.00515625,0.00025,0.817031
-9.76340e-06,0.00520313,0,0.817187
-9.76320e-06,0.00515625,-0.000125,0.815469
-9.76300e-06,0.00559375,0.000375,0.82
-9.76280e-06,0.00495313,7.8125e-05,0.811406
-9.76260e-06,0.00520313,0.000421875,0.813906
-9.76240e-06,0.005125,0.000421875,0.816562
-9.76220e-06,0.00529687,0.000421875,0.820625
-9.76200e-06,0.00514062,0.00015625,0.81375
-9.76180e-06,0.00514062,0.000171875,0.817812
-9.76160e-06,0.005125,0.00015625,0.814062
-9.76140e-06,0.00523437,0.000296875,0.814375
-9.76120e-06,0.00523437,0.00065625,0.820312
-9.76100e-06,0.00457813,-0.00046875,0.810469
-9.76080e-06,0.005375,7.8125e-05,0.814062
-9.76060e-06,0.00539062,-0.00025,0.812344
-9.76040e-06,0.00540625,0,0.813125
-9.76020e-06,0.00573437,0.000375,0.81625
-9.76000e-06,0.00501562,7.8125e-05,0.809687
-9.75980e-06,0.0053125,0.0003125,0.814375
-9.75960e-06,0.00520313,3.125e-05,0.812969
-9.75940e-06,0.00546875,0.000453125,0.815625
-9.75920e-06,0.00501562,0.00021875,0.8125
-9.75900e-06,0.00521875,0.0005,0.815469
-9.75880e-06,0.00484375,0.000328125,0.815781
-9.75860e-06,0.00476562,4.6875e-05,0.812656
-9.75840e-06,0.00535937,0.0004375,0.81625
-9.75820e-06,0.00490625,0,0.812969
-9.75800e-06,0.00482813,-0.000484375,0.810469
-9.75780e-06,0.00510937,0,0.815469
-9.75760e-06,0.00545313,0.00084375,0.818281
-9.75740e-06,0.00495313,0.00040625,0.819375
-9.75720e-06,0.00529687,0.00025,0.815469
-9.75700e-06,0.00503125,-1.5625e-05,0.816875
-9.75680e-06,0.00526562,0.000359375,0.812969
-9.75660e-06,0.00521875,0.00046875,0.819219
-9.75640e-06,0.005125,-4.6875e-05,0.812656
-9.75620e-06,0.00514062,-0.000203125,0.815312
-9.75600e-06,0.00520313,0.00025,0.818281
-9.75580e-06,0.00521875,0.0001875,0.817969
-9.75560e-06,0.00504687,0.000140625,0.812031
-9.75540e-06,0.005,0.000375,0.816094
-9.75520e-06,0.00514062,-9.375e-05,0.815625
-9.75500e-06,0.00521875,0.000515625,0.818437
-9.75480e-06,0.00534375,0.000703125,0.821562
-9.75460e-06,0.004625,-0.000328125,0.813281
-9.75440e-06,0.005375,0.0001875,0.814844
-9.75420e-06,0.00473437,-0.000265625,0.811719
-9.75400e-06,0.005,0.0005,0.814219
-9.75380e-06,0.00521875,0.000390625,0.818594
-9.75360e-06,0.00464062,-1.5625e-05,0.812969
-9.75340e-06,0.00526562,0.000359375,0.817656
-9.75320e-06,0.00535937,0.000546875,0.816406
-9.75300e-06,0.00540625,0.000828125,0.820625
-9.75280e-06,0.00498437,0.000484375,0.812344
-9.75260e-06,0.005,0.000515625,0.815781
-9.75240e-06,0.00504687,0.000390625,0.815937
-9.75220e-06,0.00478125,9.375e-05,0.818125
-9.75200e-06,0.00540625,0.000828125,0.821094
-9.75180e-06,0.00489062,0.000421875,0.817031
-9.75160e-06,0.00457813,1.5625e-05,0.808594
-9.75140e-06,0.0051875,0.000359375,0.813906
-9.75120e-06,0.00554687,0.00078125,0.821719
-9.75100e-06,0.00492187,0.00021875,0.820937
-9.75080e-06,0.00514062,0.000265625,0.81875
-9.75060e-06,0.00501562,0.00028125,0.815
-9.75040e-06,0.005125,0.0005625,0.815625
-9.75020e-06,0.00525,0.000765625,0.821094
-9.75000e-06,0.00489062,0.000328125,0.812187
-9.74980e-06,0.00509375,0.000421875,0.815469
-9.74960e-06,0.00496875,0.00059375,0.817969
-9.74940e-06,0.00534375,0.000515625,0.818281
-9.74920e-06,0.00514062,0.000484375,0.813281
-9.74900e-06,0.0049375,0.000265625,0.817344
-9.74880e-06,0.0050625,0.000359375,0.814062
-9.74860e-06,0.00523437,0.000953125,0.81875
-9.74840e-06,0.00509375,0.00071875,0.82125
-9.74820e-06,0.0045,-7.8125e-05,0.813906
-9.74800e-06,0.005125,0.000359375,0.815312
-9.74780e-06,0.00496875,-0.00021875,0.813594
-9.74760e-06,0.00520313,0.000578125,0.814688
-9.74740e-06,0.005375,0.000734375,0.82
-9.74720e-06,0.0050625,0.000265625,0.816719
-9.74700e-06,0.00535937,0.00046875,0.819531
-9.74680e-06,0.00514062,0.000609375,0.816875
-9.74660e-06,0.0054375,0.0009375,0.82375
-9.74640e-06,0.00514062,0.000265625,0.813437
-9.74620e-06,0.005125,0.00025,0.820937
-9.74600e-06,0.00492187,0.0001875,0.817969
-9.74580e-06,0.00460937,0.000203125,0.819531
-9.74560e-06,0.00532813,0.00107813,0.818281
-9.74540e-06,0.004875,0.0005,0.819063
-9.74520e-06,0.00451562,-0.000125,0.812656
-9.74500e-06,0.005,1.5625e-05,0.817344
-9.74480e-06,0.00553125,0.00084375,0.82375
-9.74460e-06,0.0049375,0.000515625,0.819844
-9.74440e-06,0.00515625,0.0004375,0.820625
-9.74420e-06,0.00471875,3.125e-05,0.816562
-9.74400e-06,0.0050625,0.000109375,0.8175
-9.74380e-06,0.00529687,0.00075,0.822969
-9.74360e-06,0.00490625,0.0006875,0.814375
-9.74340e-06,0.00501562,0.000328125,0.818437
-9.74320e-06,0.00509375,0.00065625,0.822187
-9.74300e-06,0.005375,0.00040625,0.818125
-9.74280e-06,0.00498437,0.000390625,0.815312
-9.74260e-06,0.00446875,0.000296875,0.817969
-9.74240e-06,0.00465625,0.000359375,0.815469
-9.74220e-06,0.00510937,0.00075,0.819531
-9.74200e-06,0.00529687,0.00075,0.823906
-9.74180e-06,0.00479687,-4.6875e-05,0.817187
-9.74160e-06,0.0051875,0.000359375,0.81375
-9.74140e-06,0.00498437,-6.25e-05,0.813437
-9.74120e-06,0.00520313,0.00071875,0.815937
-9.74100e-06,0.00507813,0.00084375,0.821562
-9.74080e-06,0.00496875,0.000171875,0.81375
-9.74060e-06,0.00517187,0.00046875,0.820312
-9.74040e-06,0.005125,0.00059375,0.817031
-9.74020e-06,0.00546875,0.0008125,0.824062
-9.74000e-06,0.004875,0.000375,0.814844
-9.73980e-06,0.00492187,0.000515625,0.820937
-9.73960e-06,0.0045,0.000375,0.820312
-9.73940e-06,0.004625,0.000109375,0.819687
-9.73920e-06,0.00520313,0.000640625,0.823437
-9.73900e-06,0.00485937,0.00015625,0.819063
-9.73880e-06,0.00471875,-0.0001875,0.812187
-9.73860e-06,0.00470313,0.00015625,0.816406
-9.73840e-06,0.00564062,0.000796875,0.825469
-9.73820e-06,0.00490625,0.000578125,0.818281
-9.73800e-06,0.00490625,0.000265625,0.820625
-9.73780e-06,0.00442187,1.5625e-05,0.815625
-9.73760e-06,0.00485937,6.25e-05,0.815625
-9.73740e-06,0.00532813,0.00053125,0.822812
-9.73720e-06,0.00473437,0.000296875,0.812344
-9.73700e-06,0.005,0.00015625,0.815
-9.73680e-06,0.00498437,0.000328125,0.818594
-9.73660e-06,0.0050625,0.0005,0.819531
-9.73640e-06,0.00492187,0.0004375,0.818437
-9.73620e-06,0.00484375,0.000390625,0.820937
-9.73600e-06,0.00482813,9.375e-05,0.815
-9.73580e-06,0.00515625,0.00084375,0.818281
-9.73560e-06,0.00504687,0.000609375,0.822187
-9.73540e-06,0.00425,-0.00025,0.814219
-9.73520e-06,0.00495313,0.000234375,0.816406
-9.73500e-06,0.00470313,-0.000171875,0.814688
-9.73480e-06,0.00492187,0.000375,0.816406
-9.73460e-06,0.00539062,0.00034375,0.818906
-9.73440e-06,0.00492187,1.5625e-05,0.816562
-9.73420e-06,0.00509375,0.000109375,0.822344
-9.73400e-06,0.0046875,0.000234375,0.818437
-9.73380e-06,0.0049375,0.00065625,0.823437
-9.73360e-06,0.00451562,0.000140625,0.811406
-9.73340e-06,0.0048125,0.000359375,0.8225
-9.73320e-06,0.00457813,0.000171875,0.8175
-9.73300e-06,0.004375,-3.125e-05,0.818594
-9.73280e-06,0.00535937,0.00065625,0.819219
-9.73260e-06,0.0045625,0.000203125,0.814531
-9.73240e-06,0.00453125,-0.0005,0.811406
-9.73220e-06,0.00476562,-0.00015625,0.817031
-9.73200e-06,0.00557813,0.000890625,0.822969
-9.73180e-06,0.00495313,0.00053125,0.818906
-9.73160e-06,0.005,0.000578125,0.817812
-9.73140e-06,0.00482813,0.00015625,0.814219
-9.73120e-06,0.00471875,9.375e-05,0.815156
-9.73100e-06,0.00534375,0.00053125,0.818594
-9.73080e-06,0.00478125,0.00040625,0.812031
-9.73060e-06,0.0050625,0,0.814688
-9.73040e-06,0.0048125,0.00040625,0.817187
-9.73020e-06,0.005,0.000265625,0.815781
-9.73000e-06,0.00482813,0.00021875,0.813437
-9.72980e-06,0.0046875,0.000390625,0.818281
-9.72960e-06,0.00515625,0.000296875,0.811406
-9.72940e-06,0.00485937,0.000609375,0.814062
-9.72920e-06,0.00498437,0.000484375,0.821094
-9.72900e-06,0.0041875,-0.000375,0.811719
-9.72880e-06,0.00478125,0.000140625,0.813281
-9.72860e-06,0.00454687,-0.000109375,0.810937
-9.72840e-06,0.00471875,0.00040625,0.815625
-9.72820e-06,0.00501562,0.000515625,0.818125
-9.72800e-06,0.004625,0,0.814844
-9.72780e-06,0.00475,0.00025,0.816562
-9.72760e-06,0.004625,0.00021875,0.815
-9.72740e-06,0.00515625,0.00084375,0.82125
-9.72720e-06,0.00482813,0.00046875,0.812656
-9.72700e-06,0.00484375,0.000359375,0.817969
-9.72680e-06,0.0045625,0.000203125,0.81625
-9.72660e-06,0.0044375,-3.125e-05,0.815
-9.72640e-06,0.005125,0.0005625,0.817656
-9.72620e-06,0.00484375,0.0001875,0.812812
-9.72600e-06,0.00457813,-0.0004375,0.807812
-9.72580e-06,0.00514062,-0.000125,0.815937
-9.72560e-06,0.0055625,0.000640625,0.82125
-9.72540e-06,0.0049375,0.000453125,0.819063
-9.72520e-06,0.00514062,0.00034375,0.816719
-9.72500e-06,0.00467187,-3.125e-05,0.814062
-9.72480e-06,0.00495313,-9.375e-05,0.813125
-9.72460e-06,0.00498437,0.0004375,0.817812
-9.72440e-06,0.00465625,4.6875e-05,0.809063
-9.72420e-06,0.00507813,0.000234375,0.8125
-9.72400e-06,0.0048125,0.000234375,0.816094
-9.72380e-06,0.00514062,0.000234375,0.815156
-9.72360e-06,0.00490625,0.0005,0.810312
-9.72340e-06,0.00460937,0.00046875,0.816875
-9.72320e-06,0.00495313,0.00015625,0.809375
-9.72300e-06,0.00514062,0.00053125,0.8125
-9.72280e-06,0.00498437,0.000546875,0.817344
-9.72260e-06,0.00423437,-0.00028125,0.808906
-9.72240e-06,0.00498437,0.000109375,0.814531
-9.72220e-06,0.00459375,-1.5625e-05,0.812031
-9.72200e-06,0.004875,0.000359375,0.814844
-9.72180e-06,0.00514062,0.0004375,0.816875
-9.72160e-06,0.00459375,1.5625e-05,0.812187
-9.72140e-06,0.005125,0.000125,0.816719
-9.72120e-06,0.00476562,9.375e-05,0.814688
-9.72100e-06,0.00539062,0.000265625,0.822656
-9.72080e-06,0.00478125,0.000234375,0.809844
-9.72060e-06,0.00465625,0.00028125,0.816094
-9.72040e-06,0.00467187,0.000109375,0.815937
-9.72020e-06,0.00465625,-9.375e-05,0.815156
-9.72000e-06,0.00514062,0.0004375,0.818125
-9.71980e-06,0.00503125,3.125e-05,0.812344
-9.71960e-06,0.00448437,-0.000625,0.807031
-9.71940e-06,0.00490625,-0.00015625,0.814531
-9.71920e-06,0.00546875,0.000625,0.817656
-9.71900e-06,0.0048125,0.000296875,0.817031
-9.71880e-06,0.00479687,0.000359375,0.815
-9.71860e-06,0.00445313,-7.8125e-05,0.812031
-9.71840e-06,0.00485937,-0.000125,0.812187
-9.71820e-06,0.00509375,0.000140625,0.818437
-9.71800e-06,0.00501562,-0.000328125,0.810781
-9.71780e-06,0.004875,-0.000125,0.813125
-9.71760e-06,0.0049375,0.000109375,0.814531
-9.71740e-06,0.0050625,-4.6875e-05,0.812969
-9.71720e-06,0.0048125,0.000421875,0.815
-9.71700e-06,0.004625,0.000328125,0.816562
-9.71680e-06,0.00484375,0.000234375,0.814688
-9.71660e-06,0.005,0.00021875,0.813906
-9.71640e-06,0.00504687,0.0005625,0.817656
-9.71620e-06,0.00446875,-0.000328125,0.812656
-9.71600e-06,0.00485937,0.00025,0.813281
-9.71580e-06,0.00446875,-0.000390625,0.812656
-9.71560e-06,0.005,1.5625e-05,0.815781
-9.71540e-06,0.00509375,0.000390625,0.817187
-9.71520e-06,0.00464062,0,0.812187
-9.71500e-06,0.00485937,0.000171875,0.815
-9.71480e-06,0.00467187,1.5625e-05,0.811094
-9.71460e-06,0.0050625,0.00046875,0.8175
-9.71440e-06,0.00478125,0.000109375,0.811406
-9.71420e-06,0.00478125,0.000109375,0.816875
-9.71400e-06,0.00476562,9.375e-05,0.816562
-9.71380e-06,0.00423437,-0.00025,0.815469
-9.71360e-06,0.00490625,0.000375,0.817656
-9.71340e-06,0.00467187,-3.125e-05,0.811875
-9.71320e-06,0.00459375,-0.00059375,0.807344
-9.71300e-06,0.00490625,-6.25e-05,0.815781
-9.71280e-06,0.00509375,0.000453125,0.819063
-9.71260e-06,0.00479687,9.375e-05,0.818281
-9.71240e-06,0.0048125,0.000125,0.815312
-9.71220e-06,0.00453125,3.125e-05,0.814844
-9.71200e-06,0.00479687,-0.000234375,0.813281
-9.71180e-06,0.00509375,0.000171875,0.817656
-9.71160e-06,0.00475,-0.0001875,0.811406
-9.71140e-06,0.0048125,-0.00021875,0.813281
-9.71120e-06,0.00467187,0.0001875,0.816562
-9.71100e-06,0.00467187,1.5625e-05,0.813906
-9.71080e-06,0.00473437,0.000140625,0.813281
-9.71060e-06,0.00457813,-3.125e-05,0.817187
-9.71040e-06,0.00439062,-0.00015625,0.812656
-9.71020e-06,0.00525,9.375e-05,0.818906
-9.71000e-06,0.00479687,0.000328125,0.817031
-9.70980e-06,0.00439062,-0.00046875,0.810156
-9.70960e-06,0.00479687,0.000125,0.814219
-9.70940e-06,0.0045,-0.000359375,0.811719
-9.70920e-06,0.004875,-0.000109375,0.815312
-9.70900e-06,0.00507813,0.00046875,0.818906
-9.70880e-06,0.00471875,-0.000125,0.810937
-9.70860e-06,0.00482813,0.000265625,0.817031
-9.70840e-06,0.00445313,-0.000125,0.812656
-9.70820e-06,0.00507813,9.375e-05,0.820937
-9.70800e-06,0.0046875,-4.6875e-05,0.812031
-9.70780e-06,0.0048125,0.0001875,0.818125
-9.70760e-06,0.00453125,-6.25e-05,0.817812
-9.70740e-06,0.00426562,-0.000359375,0.815937
-9.70720e-06,0.00509375,6.25e-05,0.81875
-9.70700e-06,0.00428125,0.000125,0.813906
-9.70680e-06,0.0039375,-0.00075,0.81
-9.70660e-06,0.00473437,-0.00034375,0.8175
-9.70640e-06,0.0050625,0.00046875,0.822656
-9.70620e-06,0.00471875,0.000109375,0.817344
-9.70600e-06,0.0046875,0.0001875,0.8175
-9.70580e-06,0.00420313,-0.00040625,0.812969
-9.70560e-06,0.00475,-0.00015625,0.815937
-9.70540e-06,0.00489062,3.125e-05,0.819531
-9.70520e-06,0.00470313,-0.00015625,0.811875
-9.70500e-06,0.00490625,-0.000546875,0.812187
-9.70480e-06,0.00479687,-0.000171875,0.816719
-9.70460e-06,0.00496875,0.000109375,0.817187
-9.70440e-06,0.00464062,0.000125,0.815469
-9.70420e-06,0.0045,-4.6875e-05,0.818594
-9.70400e-06,0.00470313,-9.375e-05,0.81375
-9.70380e-06,0.00495313,0.000265625,0.819844
-9.70360e-06,0.00504687,0.000328125,0.8175
-9.70340e-06,0.00426562,-0.000359375,0.8125
-9.70320e-06,0.0048125,-3.125e-05,0.815781
-9.70300e-06,0.00451562,-0.000359375,0.813281
-9.70280e-06,0.00507813,-3.125e-05,0.815
-9.70260e-06,0.00476562,0.000234375,0.81875
-9.70240e-06,0.00428125,-0.0001875,0.814688
-9.70220e-06,0.00459375,0.000125,0.818281
-9.70200e-06,0.00459375,-0.000140625,0.816562
-9.70180e-06,0.00521875,0.000375,0.818437
-9.70160e-06,0.00465625,0.000171875,0.813594
-9.70140e-06,0.00451562,0.000265625,0.817812
-9.70120e-06,0.00460937,0.00028125,0.816094
-9.70100e-06,0.0045,-0.000203125,0.818125
-9.70080e-06,0.00514062,0.00028125,0.818906
-9.70060e-06,0.00448437,-0.000171875,0.81125
-9.70040e-06,0.00414062,-0.000671875,0.809844
-9.70020e-06,0.00485937,-0.000296875,0.813281
-9.70000e-06,0.00503125,0.00046875,0.819531
-9.69980e-06,0.00478125,0.00015625,0.818437
-9.69960e-06,0.00492187,0.00015625,0.819531
-9.69940e-06,0.00414062,-0.000390625,0.813906
-9.69920e-06,0.004875,-0.000234375,0.815781
-9.69900e-06,0.00507813,0.000140625,0.817812
-9.69880e-06,0.0048125,-0.00040625,0.811406
-9.69860e-06,0.00454687,-0.00046875,0.812344
-9.69840e-06,0.00467187,-0.000171875,0.81625
-9.69820e-06,0.00490625,-0.00034375,0.816875
-9.69800e-06,0.00471875,-7.8125e-05,0.812812
-9.69780e-06,0.00451562,-0.00015625,0.817656
-9.69760e-06,0.00457813,-0.00015625,0.814688
-9.69740e-06,0.005,-9.375e-05,0.816875
-9.69720e-06,0.00489062,0.000171875,0.816406
-9.69700e-06,0.00428125,-0.000265625,0.8125
-9.69680e-06,0.00509375,-0.00015625,0.816094
-9.69660e-06,0.00451562,-0.00028125,0.811406
-9.69640e-06,0.00509375,-1.5625e-05,0.815781
-9.69620e-06,0.00489062,0.0004375,0.818281
-9.69600e-06,0.00445313,-4.6875e-05,0.815469
-9.69580e-06,0.00442187,0.000140625,0.816406
-9.69560e-06,0.0043125,-0.00025,0.815
-9.69540e-06,0.00507813,0.000234375,0.819844
-9.69520e-06,0.00464062,-0.0001875,0.811875
-9.69500e-06,0.00459375,6.25e-05,0.8175
-9.69480e-06,0.0043125,-0.000328125,0.815156
-9.69460e-06,0.00409375,-0.000296875,0.8175
-9.69440e-06,0.00504687,0.00025,0.816406
-9.69420e-06,0.00459375,-0.00015625,0.814062
-9.69400e-06,0.0038125,-0.000640625,0.80875
-9.69380e-06,0.00498437,-0.00025,0.813437
-9.69360e-06,0.0049375,0.000421875,0.822031
-9.69340e-06,0.004875,-0.00015625,0.817969
-9.69320e-06,0.00439062,3.125e-05,0.815156
-9.69300e-06,0.00414062,-0.00053125,0.814375
-9.69280e-06,0.00478125,-0.0003125,0.815312
-9.69260e-06,0.00492187,6.25e-05,0.819687
-9.69240e-06,0.0046875,-0.000453125,0.8125
-9.69220e-06,0.00425,-0.0005,0.813281
-9.69200e-06,0.00445313,6.25e-05,0.816406
-9.69180e-06,0.00465625,-0.000140625,0.816094
-9.69160e-06,0.00459375,-4.6875e-05,0.815937
-9.69140e-06,0.00442187,-0.000171875,0.816875
-9.69120e-06,0.00451562,-0.000171875,0.816562
-9.69100e-06,0.00475,-0.000328125,0.816094
-9.69080e-06,0.004625,0.00034375,0.817187
-9.69060e-06,0.00423437,-0.0005,0.812344
-9.69040e-06,0.00457813,-0.000296875,0.816094
-9.69020e-06,0.00432813,-0.000515625,0.812031
-9.69000e-06,0.00475,-3.125e-05,0.816406
-9.68980e-06,0.0046875,0.000140625,0.819687
-9.68960e-06,0.00445313,-0.00015625,0.811875
-9.68940e-06,0.004625,-4.6875e-05,0.817187
-9.68920e-06,0.0044375,-0.0001875,0.813281
-9.68900e-06,0.00515625,0.00028125,0.819687
-9.68880e-06,0.00471875,-0.000390625,0.813125
-9.68860e-06,0.00445313,-0.000109375,0.817031
-9.68840e-06,0.00439062,-0.00028125,0.816719
-9.68820e-06,0.00434375,-9.375e-05,0.815156
-9.68800e-06,0.00459375,7.8125e-05,0.817344
-9.68780e-06,0.0046875,-0.000328125,0.816562
-9.68760e-06,0.004,-0.0006875,0.811406
-9.68740e-06,0.00492187,-0.00021875,0.817031
-9.68720e-06,0.00485937,0.000546875,0.819844
-9.68700e-06,0.00478125,0.000140625,0.820156
-9.68680e-06,0.00459375,3.125e-05,0.817344
-9.68660e-06,0.00421875,-0.000625,0.814375
-9.68640e-06,0.0046875,-0.00040625,0.812969
-9.68620e-06,0.00478125,-1.5625e-05,0.817344
-9.68600e-06,0.00448437,-0.000734375,0.809219
-9.68580e-06,0.0043125,-0.000453125,0.814531
-9.68560e-06,0.00457813,-0.000109375,0.817031
-9.68540e-06,0.00479687,-0.000296875,0.816875
-9.68520e-06,0.00482813,-9.375e-05,0.815781
-9.68500e-06,0.0045,-4.6875e-05,0.816562
-9.68480e-06,0.00432813,-3.125e-05,0.815781
-9.68460e-06,0.00498437,-6.25e-05,0.81375
-9.68440e-06,0.00464062,0.000296875,0.8175
-9.68420e-06,0.00414062,-0.0008125,0.813437
-9.68400e-06,0.004625,-0.000203125,0.815781
-9.68380e-06,0.00407813,-0.0006875,0.812969
-9.68360e-06,0.00484375,-0.0001875,0.817969
-9.68340e-06,0.00471875,-1.5625e-05,0.819687
-9.68320e-06,0.00467187,-0.000328125,0.816719
-9.68300e-06,0.00471875,-3.125e-05,0.817969
-9.68280e-06,0.00421875,-0.0003125,0.812812
-9.68260e-06,0.00503125,0.000125,0.819687
-9.68240e-06,0.0046875,-0.000578125,0.813125
-9.68220e-06,0.00453125,-0.0001875,0.817812
-9.68200e-06,0.00445313,-0.000203125,0.816875
-9.68180e-06,0.00414062,-0.000375,0.817031
-9.68160e-06,0.00498437,-0.000109375,0.817344
-9.68140e-06,0.004625,-0.000421875,0.815
-9.68120e-06,0.003875,-0.000890625,0.810937
-9.68100e-06,0.00475,-0.000296875,0.817344
-9.68080e-06,0.0050625,0.000421875,0.81875
-9.68060e-06,0.00476562,0.000265625,0.823437
-9.68040e-06,0.00451562,-9.375e-05,0.819375
-9.68020e-06,0.00420313,-0.000640625,0.814219
-9.68000e-06,0.00448437,-0.000375,0.815469
-9.67980e-06,0.00471875,-0.000203125,0.82125
-9.67960e-06,0.00446875,-0.000390625,0.814062
-9.67940e-06,0.00423437,-0.00059375,0.814375
-9.67920e-06,0.00459375,-0.00034375,0.818125
-9.67900e-06,0.00475,-0.0003125,0.816875
-9.67880e-06,0.00467187,-0.000328125,0.814844
-9.67860e-06,0.00429687,-0.00053125,0.818281
-9.67840e-06,0.004375,-0.000203125,0.816094
-9.67820e-06,0.00479687,-0.000234375,0.817344
-9.67800e-06,0.00504687,0.0001875,0.819531
-9.67780e-06,0.00426562,-0.000609375,0.811719
-9.67760e-06,0.00484375,-0.000296875,0.8175
-9.67740e-06,0.00440625,-0.00046875,0.811562
-9.67720e-06,0.00459375,-0.0004375,0.814062
-9.67700e-06,0.00490625,-0.00021875,0.822812
-9.67680e-06,0.00448437,-0.000203125,0.813281
-9.67660e-06,0.0044375,-0.00015625,0.819219
-9.67640e-06,0.004375,-0.000578125,0.815625
-9.67620e-06,0.00503125,1.5625e-05,0.823281
-9.67600e-06,0.00473437,-0.00021875,0.815312
-9.67580e-06,0.0045,-0.000234375,0.817031
-9.67560e-06,0.00439062,-0.000296875,0.817031
-9.67540e-06,0.00410937,-0.00025,0.819063
-9.67520e-06,0.00489062,0.000140625,0.817656
-9.67500e-06,0.0045625,-0.00015625,0.816875
-9.67480e-06,0.00353125,-0.000640625,0.810469
-9.67460e-06,0.00460937,-0.000359375,0.81625
-9.67440e-06,0.00501562,0.000359375,0.824219
-9.67420e-06,0.0045625,1.5625e-05,0.821406
-9.67400e-06,0.0043125,-3.125e-05,0.820625
-9.67380e-06,0.00407813,-0.000734375,0.815937
-9.67360e-06,0.0046875,-0.000234375,0.816094
-9.67340e-06,0.00478125,-0.00021875,0.817187
-9.67320e-06,0.0046875,-0.0004375,0.814844
-9.67300e-06,0.00435937,-0.0004375,0.817344
-9.67280e-06,0.00448437,-7.8125e-05,0.817344
-9.67260e-06,0.00451562,-0.00021875,0.8175
-9.67240e-06,0.00459375,-0.000125,0.814531
-9.67220e-06,0.0045,-0.00034375,0.820156
-9.67200e-06,0.00425,-0.000109375,0.816875
-9.67180e-06,0.00490625,-0.000234375,0.819063
-9.67160e-06,0.00464062,0.000109375,0.818125
-9.67140e-06,0.00415625,-0.00071875,0.814219
-9.67120e-06,0.00478125,1.5625e-05,0.818906
-9.67100e-06,0.00423437,-0.00028125,0.816719
-9.67080e-06,0.00485937,7.8125e-05,0.8175
-9.67060e-06,0.00476562,1.5625e-05,0.819063
-9.67040e-06,0.00434375,-0.00028125,0.815156
-9.67020e-06,0.004875,-7.8125e-05,0.82
-9.67000e-06,0.00421875,-0.0001875,0.813281
-9.66980e-06,0.00509375,0.000109375,0.821719
-9.66960e-06,0.00457813,-0.000140625,0.814375
-9.66940e-06,0.0045,-0.0005625,0.820781
-9.66920e-06,0.00439062,-0.000296875,0.816406
-9.66900e-06,0.0044375,-0.0003125,0.817656
-9.66880e-06,0.0046875,0.000125,0.820312
-9.66860e-06,0.00464062,-1.5625e-05,0.819375
-9.66840e-06,0.0036875,-0.000734375,0.813281
-9.66820e-06,0.00435937,-0.000671875,0.817344
-9.66800e-06,0.0050625,0.00034375,0.824531
-9.66780e-06,0.00459375,4.6875e-05,0.824062
-9.66760e-06,0.00440625,-9.375e-05,0.821094
-9.66740e-06,0.00409375,-0.000609375,0.817031
-9.66720e-06,0.004625,-9.375e-05,0.817031
-9.66700e-06,0.00454687,-0.000328125,0.820469
-9.66680e-06,0.00453125,-0.000734375,0.8125
-9.66660e-06,0.00457813,-0.000640625,0.815937
-9.66640e-06,0.00453125,-0.000140625,0.817031
-9.66620e-06,0.0045625,-0.0003125,0.817656
-9.66600e-06,0.00453125,-0.000453125,0.8175
-9.66580e-06,0.00429687,-0.00021875,0.819375
-9.66560e-06,0.00445313,-0.000109375,0.820625
-9.66540e-06,0.00478125,-1.5625e-05,0.817656
-9.66520e-06,0.00467187,0.000203125,0.819687
-9.66500e-06,0.00425,-0.00065625,0.814062
-9.66480e-06,0.0049375,-0.0001875,0.818906
-9.66460e-06,0.00403125,-0.000921875,0.817812
-9.66440e-06,0.00478125,3.125e-05,0.818281
-9.66420e-06,0.00473437,0.000171875,0.822969
-9.66400e-06,0.0041875,-0.00034375,0.815781
-9.66380e-06,0.00454687,-0.0003125,0.821094
-9.66360e-06,0.0041875,-0.00040625,0.816719
-9.66340e-06,0.00485937,-4.6875e-05,0.823281
-9.66320e-06,0.0048125,-0.000375,0.814688
-9.66300e-06,0.00453125,-0.000265625,0.817969
-9.66280e-06,0.00434375,-0.000359375,0.819063
-9.66260e-06,0.00425,-0.000421875,0.817812
-9.66240e-06,0.00476562,-1.5625e-05,0.818906
-9.66220e-06,0.00467187,-0.00059375,0.81875
-9.66200e-06,0.0039375,-0.0006875,0.8125
-9.66180e-06,0.00442187,-0.00046875,0.816094
-9.66160e-06,0.00498437,0.000578125,0.82625
-9.66140e-06,0.004625,-7.8125e-05,0.821406
-9.66120e-06,0.00440625,-9.375e-05,0.818906
